Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	immune cell	-0.20931423269013	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	keratinocyte	-0.385631522290313	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	pericyte cell	-0.00405531231707085	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	schwann cell	-0.7681682869927441	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	tongue muscle cell	-0.0203262018700075	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	vein endothelial cell	0.24286090782299202	1	0
618268	Trichohepatoneurodevelopmental Syndrome	basal cell	-0.128303620952089	1	0
618268	Trichohepatoneurodevelopmental Syndrome	capillary endothelial cell	-0.7896292408216541	1	0
618268	Trichohepatoneurodevelopmental Syndrome	endothelial cell of artery	0.65460808543128	1	0
618268	Trichohepatoneurodevelopmental Syndrome	endothelial cell of lymphatic vessel	2.19054641081192	1	1
618268	Trichohepatoneurodevelopmental Syndrome	epithelial cell	-1.23446541766348	1	0
618268	Trichohepatoneurodevelopmental Syndrome	fibroblast	-0.38790070420253603	1	0
618268	Trichohepatoneurodevelopmental Syndrome	immune cell	-0.7676131882268129	1	0
618268	Trichohepatoneurodevelopmental Syndrome	keratinocyte	-0.6389109147669461	1	0
618268	Trichohepatoneurodevelopmental Syndrome	pericyte cell	-0.829773069690201	1	0
618268	Trichohepatoneurodevelopmental Syndrome	schwann cell	1.1944642094653999	1	0
618268	Trichohepatoneurodevelopmental Syndrome	tongue muscle cell	0.17564998990080402	1	0
618268	Trichohepatoneurodevelopmental Syndrome	vein endothelial cell	0.5613274607143139	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	basal cell	-0.539682566359385	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	capillary endothelial cell	1.05415226264679	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	endothelial cell of artery	0.681884486550197	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	endothelial cell of lymphatic vessel	-0.40963091199626095	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	epithelial cell	-0.659258992154847	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	fibroblast	-0.5974678293617199	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	immune cell	0.0847531842576029	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	keratinocyte	-0.7427154353623241	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	pericyte cell	-0.791874898620737	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	schwann cell	2.58770382640946	1	1
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	tongue muscle cell	-0.518383082131131	1	0
618276	Neurodegeneration, Childhood-onset, With Cerebellar Atrophy	vein endothelial cell	-0.14948004387765	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	basal cell	-0.219126603015315	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	capillary endothelial cell	-0.0994301017120997	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	endothelial cell of artery	-0.6505370004522659	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	endothelial cell of lymphatic vessel	-0.178760193202404	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	epithelial cell	-0.421380786293911	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	fibroblast	-0.518890608275719	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	immune cell	-0.590045709622602	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	keratinocyte	-0.19340732959533602	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	pericyte cell	2.90420440381144	1	1
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	schwann cell	0.8594395513899309	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	tongue muscle cell	-0.6505370004522659	1	0
618356	Neurodevelopmental Disorder With Central And Peripheral Motor Dysfunction	vein endothelial cell	-0.241528622579451	1	0
618440	Oculoskeletodental Syndrome	basal cell	-0.6044297328055079	1	0
618440	Oculoskeletodental Syndrome	capillary endothelial cell	1.49438964049254	1	0
618440	Oculoskeletodental Syndrome	endothelial cell of artery	0.9704205664051841	1	0
618440	Oculoskeletodental Syndrome	endothelial cell of lymphatic vessel	-0.0727164653508324	1	0
618440	Oculoskeletodental Syndrome	epithelial cell	-0.744480952250371	1	0
618440	Oculoskeletodental Syndrome	fibroblast	-0.574497813609757	1	0
618440	Oculoskeletodental Syndrome	immune cell	-0.522544930757736	1	0
618440	Oculoskeletodental Syndrome	keratinocyte	-0.75073380777651	1	0
618440	Oculoskeletodental Syndrome	pericyte cell	-0.495591716882701	1	0
618440	Oculoskeletodental Syndrome	schwann cell	-0.336463700585482	1	0
618440	Oculoskeletodental Syndrome	tongue muscle cell	-0.6021292835316301	1	0
618440	Oculoskeletodental Syndrome	vein endothelial cell	2.23877819665281	1	1
PS147060	Hyper-IgE recurrent infection syndrome	basal cell	-0.794680481467787	1	0
PS147060	Hyper-IgE recurrent infection syndrome	capillary endothelial cell	0.249569137964426	1	0
PS147060	Hyper-IgE recurrent infection syndrome	endothelial cell of artery	0.0280962541893056	1	0
PS147060	Hyper-IgE recurrent infection syndrome	endothelial cell of lymphatic vessel	1.4654592165653997	1	0
PS147060	Hyper-IgE recurrent infection syndrome	epithelial cell	-0.8123684500650541	1	0
PS147060	Hyper-IgE recurrent infection syndrome	fibroblast	-0.10039226043032701	1	0
PS147060	Hyper-IgE recurrent infection syndrome	immune cell	-0.478572904259911	1	0
PS147060	Hyper-IgE recurrent infection syndrome	keratinocyte	-0.9044903197702641	1	0
PS147060	Hyper-IgE recurrent infection syndrome	pericyte cell	-0.425220707883333	1	0
PS147060	Hyper-IgE recurrent infection syndrome	schwann cell	-0.37221106959181505	1	0
PS147060	Hyper-IgE recurrent infection syndrome	tongue muscle cell	-0.309842393949246	1	0
PS147060	Hyper-IgE recurrent infection syndrome	vein endothelial cell	2.4546539786986097	1	1
618729	Liang-wang Syndrome	basal cell	1.5438412438751	1	0
618729	Liang-wang Syndrome	capillary endothelial cell	-0.935226636927791	1	0
618729	Liang-wang Syndrome	endothelial cell of artery	-1.06545515428268	1	0
618729	Liang-wang Syndrome	endothelial cell of lymphatic vessel	-1.46625655767786	1	0
618729	Liang-wang Syndrome	epithelial cell	0.636877204177661	1	0
618729	Liang-wang Syndrome	fibroblast	-0.25284171841663	1	0
618729	Liang-wang Syndrome	immune cell	-0.09261183512978301	1	0
618729	Liang-wang Syndrome	keratinocyte	1.2205586104288202	1	0
618729	Liang-wang Syndrome	pericyte cell	1.0143265663349499	1	0
618729	Liang-wang Syndrome	schwann cell	-0.37218890690803996	1	0
618729	Liang-wang Syndrome	tongue muscle cell	0.689116411526795	1	0
618729	Liang-wang Syndrome	vein endothelial cell	-0.9201392270005501	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	basal cell	-0.813669788886284	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	capillary endothelial cell	-0.370537909156495	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	endothelial cell of artery	-0.827238739528891	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	endothelial cell of lymphatic vessel	1.111078000247	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	epithelial cell	1.65084245987271	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	fibroblast	0.356112108825542	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	immune cell	-0.147802058553791	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	keratinocyte	0.0771501227244214	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	pericyte cell	-0.958287087853716	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	schwann cell	-1.51275194184702	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	tongue muscle cell	1.4809118028143502	1	0
618732	Poirier-bienvenu Neurodevelopmental Syndrome	vein endothelial cell	-0.0458069686578324	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	basal cell	1.31834733899782	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	capillary endothelial cell	0.6905155522570581	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	endothelial cell of artery	1.13159457579286	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	endothelial cell of lymphatic vessel	-0.135428423417406	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	epithelial cell	-1.46182795456799	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	fibroblast	0.0818366912031174	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	immune cell	1.26136650630322	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	keratinocyte	-0.9515884705263691	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	pericyte cell	0.44333624878630495	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	schwann cell	-1.4475220730656102	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	tongue muscle cell	-0.7114794312545251	1	0
618797	Neurodevelopmental Disorder With Hypotonia, Neonatal Respiratory Insufficiency, And Thermodysregulation	vein endothelial cell	-0.21915056050849102	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	basal cell	-0.7697296384578399	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	capillary endothelial cell	0.27163323767250697	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	endothelial cell of artery	1.22700338690275	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	endothelial cell of lymphatic vessel	0.42470640957885103	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	epithelial cell	-1.21394728763442	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	fibroblast	-0.43079746322871404	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	immune cell	0.00489024263301674	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	keratinocyte	-1.4283264961689197	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	pericyte cell	-0.8466898347064191	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	schwann cell	1.94307487745727	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	tongue muscle cell	0.655352166225708	1	0
618822	Myopathy, Congenital, With Respiratory Insufficiency And Bone Fractures	vein endothelial cell	0.162830399726208	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	basal cell	-0.7697296384578399	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	capillary endothelial cell	0.27163323767250697	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	endothelial cell of artery	1.22700338690275	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	endothelial cell of lymphatic vessel	0.42470640957885103	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	epithelial cell	-1.21394728763442	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	fibroblast	-0.43079746322871404	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	immune cell	0.00489024263301674	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	keratinocyte	-1.4283264961689197	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	pericyte cell	-0.8466898347064191	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	schwann cell	1.94307487745727	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	tongue muscle cell	0.655352166225708	1	0
618823	Myopathy, Congenital Proximal, With Minicore Lesions	vein endothelial cell	0.162830399726208	1	0
PS614675	Bone marrow failure syndrome	basal cell	-0.28209828825898403	1	0
PS614675	Bone marrow failure syndrome	capillary endothelial cell	1.08424771270868	1	0
PS614675	Bone marrow failure syndrome	endothelial cell of artery	1.1352821021266999	1	0
PS614675	Bone marrow failure syndrome	endothelial cell of lymphatic vessel	-0.0900975803121582	1	0
PS614675	Bone marrow failure syndrome	epithelial cell	-1.7658660621131497	1	0
PS614675	Bone marrow failure syndrome	fibroblast	-0.451304891924615	1	0
PS614675	Bone marrow failure syndrome	immune cell	0.7746543084141609	1	0
PS614675	Bone marrow failure syndrome	keratinocyte	-1.7583309272407202	1	0
PS614675	Bone marrow failure syndrome	pericyte cell	0.325547101740075	1	0
PS614675	Bone marrow failure syndrome	schwann cell	-0.31464994064908697	1	0
PS614675	Bone marrow failure syndrome	tongue muscle cell	0.266478985727963	1	0
PS614675	Bone marrow failure syndrome	vein endothelial cell	1.07613747978113	1	0
